통계연월,통계시도명,통계시군구명,연령,수급자수,연월,연도
202007,충청남도,아산시,30,37,2020-07-01,2020
202007,충청남도,아산시,31,29,2020-07-01,2020
202007,충청남도,아산시,32,18,2020-07-01,2020
202007,충청남도,아산시,33,32,2020-07-01,2020
202007,충청남도,아산시,34,38,2020-07-01,2020
202007,충청남도,아산시,35,47,2020-07-01,2020
202007,충청남도,아산시,36,54,2020-07-01,2020
202007,충청남도,아산시,37,61,2020-07-01,2020
202007,충청남도,아산시,38,78,2020-07-01,2020
202007,충청남도,아산시,39,82,2020-07-01,2020
202007,충청남도,아산시,40,82,2020-07-01,2020
202007,충청남도,아산시,41,82,2020-07-01,2020
202007,충청남도,아산시,42,78,2020-07-01,2020
202007,충청남도,아산시,43,81,2020-07-01,2020
202007,충청남도,아산시,44,97,2020-07-01,2020
202007,충청남도,아산시,45,80,2020-07-01,2020
202007,충청남도,아산시,46,111,2020-07-01,2020
202007,충청남도,아산시,47,128,2020-07-01,2020
202007,충청남도,아산시,48,111,2020-07-01,2020
202007,충청남도,아산시,49,128,2020-07-01,2020
202007,충청남도,아산시,50,125,2020-07-01,2020
202007,충청남도,아산시,51,138,2020-07-01,2020
202007,충청남도,아산시,52,147,2020-07-01,2020
202007,충청남도,아산시,53,134,2020-07-01,2020
202007,충청남도,아산시,54,125,2020-07-01,2020
202007,충청남도,아산시,55,130,2020-07-01,2020
202007,충청남도,아산시,56,112,2020-07-01,2020
202007,충청남도,아산시,57,132,2020-07-01,2020
202007,충청남도,아산시,58,134,2020-07-01,2020
202007,충청남도,아산시,59,177,2020-07-01,2020
202007,충청남도,아산시,60,182,2020-07-01,2020
202007,충청남도,아산시,61,152,2020-07-01,2020
202007,충청남도,아산시,62,139,2020-07-01,2020
202007,충청남도,아산시,63,175,2020-07-01,2020
202007,충청남도,아산시,64,158,2020-07-01,2020
202007,충청남도,아산시,65,171,2020-07-01,2020
202007,충청남도,아산시,66,147,2020-07-01,2020
202007,충청남도,아산시,67,140,2020-07-01,2020
202007,충청남도,아산시,68,182,2020-07-01,2020
202007,충청남도,아산시,69,126,2020-07-01,2020
202007,충청남도,아산시,70,160,2020-07-01,2020
202007,충청남도,아산시,71,146,2020-07-01,2020
202007,충청남도,아산시,72,149,2020-07-01,2020
202007,충청남도,아산시,73,179,2020-07-01,2020
202007,충청남도,아산시,74,126,2020-07-01,2020
202007,충청남도,아산시,75,139,2020-07-01,2020
202007,충청남도,아산시,76,162,2020-07-01,2020
202007,충청남도,아산시,77,161,2020-07-01,2020
202007,충청남도,아산시,78,186,2020-07-01,2020
202007,충청남도,아산시,79,135,2020-07-01,2020
202007,충청남도,아산시,80,131,2020-07-01,2020
202007,충청남도,아산시,81,161,2020-07-01,2020
202007,충청남도,아산시,82,146,2020-07-01,2020
202007,충청남도,아산시,83,137,2020-07-01,2020
202007,충청남도,아산시,84,133,2020-07-01,2020
202007,충청남도,아산시,85,95,2020-07-01,2020
202007,충청남도,아산시,86,85,2020-07-01,2020
202007,충청남도,아산시,87,91,2020-07-01,2020
202007,충청남도,아산시,88,70,2020-07-01,2020
202007,충청남도,아산시,89,35,2020-07-01,2020
202007,충청남도,아산시,90,50,2020-07-01,2020
202007,충청남도,아산시,91,40,2020-07-01,2020
202007,충청남도,아산시,92,38,2020-07-01,2020
202007,충청남도,아산시,93,16,2020-07-01,2020
202007,충청남도,아산시,94,13,2020-07-01,2020
202007,충청남도,아산시,95,9,2020-07-01,2020
202007,충청남도,아산시,96,6,2020-07-01,2020
202007,충청남도,아산시,97,12,2020-07-01,2020
202007,충청남도,아산시,98,3,2020-07-01,2020
202007,충청남도,아산시,99,9,2020-07-01,2020
202007,충청남도,아산시,100,1,2020-07-01,2020
202007,충청남도,아산시,101,1,2020-07-01,2020
202007,충청남도,아산시,103,2,2020-07-01,2020
202007,충청남도,아산시,105,1,2020-07-01,2020
202007,충청남도,아산시,106,1,2020-07-01,2020
202008,충청남도,아산시,0,20,2020-08-01,2020
202008,충청남도,아산시,1,25,2020-08-01,2020
202008,충청남도,아산시,2,38,2020-08-01,2020
202008,충청남도,아산시,3,44,2020-08-01,2020
202008,충청남도,아산시,4,54,2020-08-01,2020
202008,충청남도,아산시,5,56,2020-08-01,2020
202008,충청남도,아산시,6,67,2020-08-01,2020
202008,충청남도,아산시,7,111,2020-08-01,2020
202008,충청남도,아산시,8,123,2020-08-01,2020
202008,충청남도,아산시,9,132,2020-08-01,2020
202008,충청남도,아산시,10,126,2020-08-01,2020
202008,충청남도,아산시,11,160,2020-08-01,2020
202008,충청남도,아산시,12,162,2020-08-01,2020
202008,충청남도,아산시,13,172,2020-08-01,2020
202008,충청남도,아산시,14,146,2020-08-01,2020
202008,충청남도,아산시,15,172,2020-08-01,2020
202008,충청남도,아산시,16,190,2020-08-01,2020
202008,충청남도,아산시,17,209,2020-08-01,2020
202008,충청남도,아산시,18,161,2020-08-01,2020
202008,충청남도,아산시,19,130,2020-08-01,2020
202008,충청남도,아산시,20,91,2020-08-01,2020
202008,충청남도,아산시,21,93,2020-08-01,2020
202008,충청남도,아산시,22,60,2020-08-01,2020
202008,충청남도,아산시,23,54,2020-08-01,2020
202008,충청남도,아산시,24,50,2020-08-01,2020
202008,충청남도,아산시,25,38,2020-08-01,2020
202008,충청남도,아산시,26,34,2020-08-01,2020
202008,충청남도,아산시,27,25,2020-08-01,2020
202008,충청남도,아산시,28,32,2020-08-01,2020
202008,충청남도,아산시,29,27,2020-08-01,2020
202008,충청남도,아산시,30,35,2020-08-01,2020
202008,충청남도,아산시,31,32,2020-08-01,2020
202008,충청남도,아산시,32,21,2020-08-01,2020
202008,충청남도,아산시,33,31,2020-08-01,2020
202008,충청남도,아산시,34,38,2020-08-01,2020
202008,충청남도,아산시,35,47,2020-08-01,2020
202008,충청남도,아산시,36,48,2020-08-01,2020
202008,충청남도,아산시,37,62,2020-08-01,2020
202008,충청남도,아산시,38,80,2020-08-01,2020
202008,충청남도,아산시,39,84,2020-08-01,2020
202008,충청남도,아산시,40,80,2020-08-01,2020
202008,충청남도,아산시,41,86,2020-08-01,2020
202008,충청남도,아산시,42,78,2020-08-01,2020
202008,충청남도,아산시,43,80,2020-08-01,2020
202008,충청남도,아산시,44,96,2020-08-01,2020
202008,충청남도,아산시,45,84,2020-08-01,2020
202008,충청남도,아산시,46,116,2020-08-01,2020
202008,충청남도,아산시,47,119,2020-08-01,2020
202008,충청남도,아산시,48,116,2020-08-01,2020
202008,충청남도,아산시,49,132,2020-08-01,2020
202008,충청남도,아산시,50,129,2020-08-01,2020
202008,충청남도,아산시,51,131,2020-08-01,2020
202008,충청남도,아산시,52,154,2020-08-01,2020
202008,충청남도,아산시,53,142,2020-08-01,2020
202008,충청남도,아산시,54,123,2020-08-01,2020
202008,충청남도,아산시,55,132,2020-08-01,2020
202008,충청남도,아산시,56,113,2020-08-01,2020
202008,충청남도,아산시,57,123,2020-08-01,2020
202008,충청남도,아산시,58,144,2020-08-01,2020
202008,충청남도,아산시,59,174,2020-08-01,2020
202008,충청남도,아산시,60,176,2020-08-01,2020
202008,충청남도,아산시,61,163,2020-08-01,2020
202008,충청남도,아산시,62,127,2020-08-01,2020
202008,충청남도,아산시,63,177,2020-08-01,2020
202008,충청남도,아산시,64,159,2020-08-01,2020
202008,충청남도,아산시,65,182,2020-08-01,2020
202008,충청남도,아산시,66,147,2020-08-01,2020
202008,충청남도,아산시,67,140,2020-08-01,2020
202008,충청남도,아산시,68,185,2020-08-01,2020
202008,충청남도,아산시,69,127,2020-08-01,2020
202008,충청남도,아산시,70,153,2020-08-01,2020
202008,충청남도,아산시,71,143,2020-08-01,2020
202008,충청남도,아산시,72,153,2020-08-01,2020
202008,충청남도,아산시,73,179,2020-08-01,2020
202008,충청남도,아산시,74,129,2020-08-01,2020
202008,충청남도,아산시,75,137,2020-08-01,2020
202008,충청남도,아산시,76,166,2020-08-01,2020
202008,충청남도,아산시,77,157,2020-08-01,2020
202008,충청남도,아산시,78,190,2020-08-01,2020
202008,충청남도,아산시,79,141,2020-08-01,2020
202008,충청남도,아산시,80,130,2020-08-01,2020
202008,충청남도,아산시,81,156,2020-08-01,2020
202008,충청남도,아산시,82,144,2020-08-01,2020
202008,충청남도,아산시,83,135,2020-08-01,2020
202008,충청남도,아산시,84,128,2020-08-01,2020
202008,충청남도,아산시,85,98,2020-08-01,2020
202008,충청남도,아산시,86,90,2020-08-01,2020
202008,충청남도,아산시,87,94,2020-08-01,2020
202008,충청남도,아산시,88,69,2020-08-01,2020
202008,충청남도,아산시,89,42,2020-08-01,2020
202008,충청남도,아산시,90,51,2020-08-01,2020
202008,충청남도,아산시,91,41,2020-08-01,2020
202008,충청남도,아산시,92,37,2020-08-01,2020
202008,충청남도,아산시,93,16,2020-08-01,2020
202008,충청남도,아산시,94,14,2020-08-01,2020
202008,충청남도,아산시,95,8,2020-08-01,2020
202008,충청남도,아산시,96,6,2020-08-01,2020
202008,충청남도,아산시,97,11,2020-08-01,2020
202008,충청남도,아산시,98,3,2020-08-01,2020
202008,충청남도,아산시,99,8,2020-08-01,2020
202008,충청남도,아산시,100,2,2020-08-01,2020
202008,충청남도,아산시,101,1,2020-08-01,2020
202008,충청남도,아산시,103,1,2020-08-01,2020
202008,충청남도,아산시,104,1,2020-08-01,2020
202008,충청남도,아산시,106,2,2020-08-01,2020
202009,충청남도,아산시,0,20,2020-09-01,2020
202009,충청남도,아산시,1,24,2020-09-01,2020
202009,충청남도,아산시,2,40,2020-09-01,2020
202009,충청남도,아산시,3,45,2020-09-01,2020
202009,충청남도,아산시,4,50,2020-09-01,2020
202009,충청남도,아산시,5,57,2020-09-01,2020
202009,충청남도,아산시,6,67,2020-09-01,2020
202009,충청남도,아산시,7,108,2020-09-01,2020
202009,충청남도,아산시,8,127,2020-09-01,2020
202009,충청남도,아산시,9,137,2020-09-01,2020
202009,충청남도,아산시,10,120,2020-09-01,2020
202009,충청남도,아산시,11,162,2020-09-01,2020
202009,충청남도,아산시,12,152,2020-09-01,2020
202009,충청남도,아산시,13,166,2020-09-01,2020
202009,충청남도,아산시,14,149,2020-09-01,2020
202009,충청남도,아산시,15,182,2020-09-01,2020
202009,충청남도,아산시,16,186,2020-09-01,2020
202009,충청남도,아산시,17,216,2020-09-01,2020
202009,충청남도,아산시,18,158,2020-09-01,2020
202009,충청남도,아산시,19,133,2020-09-01,2020
202009,충청남도,아산시,20,92,2020-09-01,2020
202009,충청남도,아산시,21,92,2020-09-01,2020
202009,충청남도,아산시,22,63,2020-09-01,2020
202009,충청남도,아산시,23,53,2020-09-01,2020
202009,충청남도,아산시,24,44,2020-09-01,2020
202009,충청남도,아산시,25,38,2020-09-01,2020
202009,충청남도,아산시,26,36,2020-09-01,2020
202009,충청남도,아산시,27,24,2020-09-01,2020
202009,충청남도,아산시,28,33,2020-09-01,2020
202009,충청남도,아산시,29,27,2020-09-01,2020
202009,충청남도,아산시,30,37,2020-09-01,2020
202009,충청남도,아산시,31,34,2020-09-01,2020
202009,충청남도,아산시,32,22,2020-09-01,2020
202009,충청남도,아산시,33,28,2020-09-01,2020
202009,충청남도,아산시,34,40,2020-09-01,2020
202009,충청남도,아산시,35,48,2020-09-01,2020
202009,충청남도,아산시,36,47,2020-09-01,2020
202009,충청남도,아산시,37,59,2020-09-01,2020
202009,충청남도,아산시,38,81,2020-09-01,2020
202009,충청남도,아산시,39,86,2020-09-01,2020
202009,충청남도,아산시,40,80,2020-09-01,2020
202009,충청남도,아산시,41,88,2020-09-01,2020
202009,충청남도,아산시,42,75,2020-09-01,2020
202009,충청남도,아산시,43,87,2020-09-01,2020
202009,충청남도,아산시,44,91,2020-09-01,2020
202009,충청남도,아산시,45,84,2020-09-01,2020
202009,충청남도,아산시,46,115,2020-09-01,2020
202009,충청남도,아산시,47,124,2020-09-01,2020
202009,충청남도,아산시,48,112,2020-09-01,2020
202009,충청남도,아산시,49,132,2020-09-01,2020
202009,충청남도,아산시,50,128,2020-09-01,2020
202009,충청남도,아산시,51,129,2020-09-01,2020
202009,충청남도,아산시,52,151,2020-09-01,2020
202009,충청남도,아산시,53,153,2020-09-01,2020
202009,충청남도,아산시,54,117,2020-09-01,2020
202009,충청남도,아산시,55,143,2020-09-01,2020
202009,충청남도,아산시,56,114,2020-09-01,2020
202009,충청남도,아산시,57,125,2020-09-01,2020
202009,충청남도,아산시,58,135,2020-09-01,2020
202009,충청남도,아산시,59,179,2020-09-01,2020
202009,충청남도,아산시,60,181,2020-09-01,2020
202009,충청남도,아산시,61,165,2020-09-01,2020
202009,충청남도,아산시,62,135,2020-09-01,2020
202009,충청남도,아산시,63,167,2020-09-01,2020
202009,충청남도,아산시,64,165,2020-09-01,2020
202009,충청남도,아산시,65,186,2020-09-01,2020
202009,충청남도,아산시,66,151,2020-09-01,2020
202009,충청남도,아산시,67,133,2020-09-01,2020
202009,충청남도,아산시,68,197,2020-09-01,2020
202009,충청남도,아산시,69,129,2020-09-01,2020
202009,충청남도,아산시,70,153,2020-09-01,2020
202009,충청남도,아산시,71,147,2020-09-01,2020
202009,충청남도,아산시,72,143,2020-09-01,2020
202009,충청남도,아산시,73,186,2020-09-01,2020
202009,충청남도,아산시,74,130,2020-09-01,2020
202009,충청남도,아산시,75,136,2020-09-01,2020
202009,충청남도,아산시,76,172,2020-09-01,2020
202009,충청남도,아산시,77,158,2020-09-01,2020
202009,충청남도,아산시,78,191,2020-09-01,2020
202009,충청남도,아산시,79,149,2020-09-01,2020
202009,충청남도,아산시,80,136,2020-09-01,2020
202009,충청남도,아산시,81,153,2020-09-01,2020
202009,충청남도,아산시,82,134,2020-09-01,2020
202009,충청남도,아산시,83,141,2020-09-01,2020
202009,충청남도,아산시,84,127,2020-09-01,2020
202009,충청남도,아산시,85,110,2020-09-01,2020
202009,충청남도,아산시,86,81,2020-09-01,2020
202009,충청남도,아산시,87,94,2020-09-01,2020
202009,충청남도,아산시,88,71,2020-09-01,2020
202009,충청남도,아산시,89,43,2020-09-01,2020
202009,충청남도,아산시,90,51,2020-09-01,2020
202009,충청남도,아산시,91,43,2020-09-01,2020
202009,충청남도,아산시,92,36,2020-09-01,2020
202009,충청남도,아산시,93,14,2020-09-01,2020
202009,충청남도,아산시,94,16,2020-09-01,2020
202009,충청남도,아산시,95,9,2020-09-01,2020
202009,충청남도,아산시,96,6,2020-09-01,2020
202009,충청남도,아산시,97,10,2020-09-01,2020
202009,충청남도,아산시,98,3,2020-09-01,2020
202009,충청남도,아산시,99,8,2020-09-01,2020
202009,충청남도,아산시,100,2,2020-09-01,2020
202009,충청남도,아산시,101,1,2020-09-01,2020
202009,충청남도,아산시,103,1,2020-09-01,2020
202009,충청남도,아산시,104,1,2020-09-01,2020
202009,충청남도,아산시,106,2,2020-09-01,2020
202010,충청남도,아산시,0,18,2020-10-01,2020
202010,충청남도,아산시,1,23,2020-10-01,2020
202010,충청남도,아산시,2,39,2020-10-01,2020
202010,충청남도,아산시,3,38,2020-10-01,2020
202010,충청남도,아산시,4,56,2020-10-01,2020
202010,충청남도,아산시,5,58,2020-10-01,2020
202010,충청남도,아산시,6,66,2020-10-01,2020
202010,충청남도,아산시,7,103,2020-10-01,2020
202010,충청남도,아산시,8,125,2020-10-01,2020
202010,충청남도,아산시,9,132,2020-10-01,2020
202010,충청남도,아산시,10,124,2020-10-01,2020
202010,충청남도,아산시,11,154,2020-10-01,2020
202010,충청남도,아산시,12,148,2020-10-01,2020
202010,충청남도,아산시,13,168,2020-10-01,2020
202010,충청남도,아산시,14,150,2020-10-01,2020
202010,충청남도,아산시,15,174,2020-10-01,2020
202010,충청남도,아산시,16,175,2020-10-01,2020
202010,충청남도,아산시,17,223,2020-10-01,2020
202010,충청남도,아산시,18,173,2020-10-01,2020
202010,충청남도,아산시,19,127,2020-10-01,2020
202010,충청남도,아산시,20,95,2020-10-01,2020
202010,충청남도,아산시,21,91,2020-10-01,2020
202010,충청남도,아산시,22,69,2020-10-01,2020
202010,충청남도,아산시,23,53,2020-10-01,2020
202010,충청남도,아산시,24,44,2020-10-01,2020
202010,충청남도,아산시,25,38,2020-10-01,2020
202010,충청남도,아산시,26,34,2020-10-01,2020
202010,충청남도,아산시,27,26,2020-10-01,2020
202010,충청남도,아산시,28,30,2020-10-01,2020
202010,충청남도,아산시,29,30,2020-10-01,2020
202010,충청남도,아산시,30,34,2020-10-01,2020
202010,충청남도,아산시,31,36,2020-10-01,2020
202010,충청남도,아산시,32,24,2020-10-01,2020
202010,충청남도,아산시,33,29,2020-10-01,2020
202010,충청남도,아산시,34,36,2020-10-01,2020
202010,충청남도,아산시,35,45,2020-10-01,2020
202010,충청남도,아산시,36,50,2020-10-01,2020
202010,충청남도,아산시,37,66,2020-10-01,2020
202010,충청남도,아산시,38,78,2020-10-01,2020
202010,충청남도,아산시,39,88,2020-10-01,2020
202010,충청남도,아산시,40,82,2020-10-01,2020
202010,충청남도,아산시,41,87,2020-10-01,2020
202010,충청남도,아산시,42,75,2020-10-01,2020
202010,충청남도,아산시,43,89,2020-10-01,2020
202010,충청남도,아산시,44,93,2020-10-01,2020
202010,충청남도,아산시,45,85,2020-10-01,2020
202010,충청남도,아산시,46,113,2020-10-01,2020
202010,충청남도,아산시,47,125,2020-10-01,2020
202010,충청남도,아산시,48,114,2020-10-01,2020
202010,충청남도,아산시,49,133,2020-10-01,2020
202010,충청남도,아산시,50,132,2020-10-01,2020
202010,충청남도,아산시,51,129,2020-10-01,2020
202010,충청남도,아산시,52,152,2020-10-01,2020
202010,충청남도,아산시,53,150,2020-10-01,2020
202010,충청남도,아산시,54,125,2020-10-01,2020
202010,충청남도,아산시,55,142,2020-10-01,2020
202010,충청남도,아산시,56,117,2020-10-01,2020
202010,충청남도,아산시,57,121,2020-10-01,2020
202010,충청남도,아산시,58,143,2020-10-01,2020
202010,충청남도,아산시,59,179,2020-10-01,2020
202010,충청남도,아산시,60,178,2020-10-01,2020
202010,충청남도,아산시,61,163,2020-10-01,2020
202010,충청남도,아산시,62,143,2020-10-01,2020
202010,충청남도,아산시,63,159,2020-10-01,2020
202010,충청남도,아산시,64,178,2020-10-01,2020
202010,충청남도,아산시,65,177,2020-10-01,2020
202010,충청남도,아산시,66,161,2020-10-01,2020
202010,충청남도,아산시,67,135,2020-10-01,2020
202010,충청남도,아산시,68,200,2020-10-01,2020
202010,충청남도,아산시,69,130,2020-10-01,2020
202010,충청남도,아산시,70,150,2020-10-01,2020
202010,충청남도,아산시,71,147,2020-10-01,2020
202010,충청남도,아산시,72,149,2020-10-01,2020
202010,충청남도,아산시,73,174,2020-10-01,2020
202010,충청남도,아산시,74,135,2020-10-01,2020
202010,충청남도,아산시,75,138,2020-10-01,2020
202010,충청남도,아산시,76,167,2020-10-01,2020
202010,충청남도,아산시,77,155,2020-10-01,2020
202010,충청남도,아산시,78,194,2020-10-01,2020
202010,충청남도,아산시,79,154,2020-10-01,2020
202010,충청남도,아산시,80,132,2020-10-01,2020
202010,충청남도,아산시,81,148,2020-10-01,2020
202010,충청남도,아산시,82,137,2020-10-01,2020
202010,충청남도,아산시,83,143,2020-10-01,2020
202010,충청남도,아산시,84,130,2020-10-01,2020
202010,충청남도,아산시,85,111,2020-10-01,2020
202010,충청남도,아산시,86,81,2020-10-01,2020
202010,충청남도,아산시,87,92,2020-10-01,2020
202010,충청남도,아산시,88,75,2020-10-01,2020
202010,충청남도,아산시,89,41,2020-10-01,2020
202010,충청남도,아산시,90,52,2020-10-01,2020
202010,충청남도,아산시,91,41,2020-10-01,2020
202010,충청남도,아산시,92,37,2020-10-01,2020
202010,충청남도,아산시,93,13,2020-10-01,2020
202010,충청남도,아산시,94,16,2020-10-01,2020
202010,충청남도,아산시,95,9,2020-10-01,2020
202010,충청남도,아산시,96,6,2020-10-01,2020
202010,충청남도,아산시,97,8,2020-10-01,2020
202010,충청남도,아산시,98,4,2020-10-01,2020
202010,충청남도,아산시,99,8,2020-10-01,2020
202010,충청남도,아산시,100,2,2020-10-01,2020
202010,충청남도,아산시,102,1,2020-10-01,2020
202010,충청남도,아산시,103,1,2020-10-01,2020
202010,충청남도,아산시,104,1,2020-10-01,2020
202010,충청남도,아산시,106,2,2020-10-01,2020
202011,충청남도,아산시,0,17,2020-11-01,2020
202011,충청남도,아산시,1,23,2020-11-01,2020
202011,충청남도,아산시,2,39,2020-11-01,2020
202011,충청남도,아산시,3,37,2020-11-01,2020
202011,충청남도,아산시,4,60,2020-11-01,2020
202011,충청남도,아산시,5,56,2020-11-01,2020
202011,충청남도,아산시,6,58,2020-11-01,2020
202011,충청남도,아산시,7,103,2020-11-01,2020
202011,충청남도,아산시,8,136,2020-11-01,2020
202011,충청남도,아산시,9,132,2020-11-01,2020
202011,충청남도,아산시,10,127,2020-11-01,2020
202011,충청남도,아산시,11,152,2020-11-01,2020
202011,충청남도,아산시,12,145,2020-11-01,2020
202011,충청남도,아산시,13,169,2020-11-01,2020
202011,충청남도,아산시,14,157,2020-11-01,2020
202011,충청남도,아산시,15,173,2020-11-01,2020
202011,충청남도,아산시,16,178,2020-11-01,2020
202011,충청남도,아산시,17,217,2020-11-01,2020
202011,충청남도,아산시,18,181,2020-11-01,2020
202011,충청남도,아산시,19,131,2020-11-01,2020
202011,충청남도,아산시,20,89,2020-11-01,2020
202011,충청남도,아산시,21,92,2020-11-01,2020
202011,충청남도,아산시,22,79,2020-11-01,2020
202011,충청남도,아산시,23,56,2020-11-01,2020
202011,충청남도,아산시,24,44,2020-11-01,2020
202011,충청남도,아산시,25,35,2020-11-01,2020
202011,충청남도,아산시,26,33,2020-11-01,2020
202011,충청남도,아산시,27,26,2020-11-01,2020
202011,충청남도,아산시,28,30,2020-11-01,2020
202011,충청남도,아산시,29,29,2020-11-01,2020
202011,충청남도,아산시,30,40,2020-11-01,2020
202011,충청남도,아산시,31,36,2020-11-01,2020
202011,충청남도,아산시,32,28,2020-11-01,2020
202011,충청남도,아산시,33,28,2020-11-01,2020
202011,충청남도,아산시,34,34,2020-11-01,2020
202011,충청남도,아산시,35,48,2020-11-01,2020
202011,충청남도,아산시,36,50,2020-11-01,2020
202011,충청남도,아산시,37,62,2020-11-01,2020
202011,충청남도,아산시,38,87,2020-11-01,2020
202011,충청남도,아산시,39,85,2020-11-01,2020
202011,충청남도,아산시,40,83,2020-11-01,2020
202011,충청남도,아산시,41,88,2020-11-01,2020
202011,충청남도,아산시,42,73,2020-11-01,2020
202011,충청남도,아산시,43,92,2020-11-01,2020
202011,충청남도,아산시,44,99,2020-11-01,2020
202011,충청남도,아산시,45,80,2020-11-01,2020
202011,충청남도,아산시,46,108,2020-11-01,2020
202011,충청남도,아산시,47,132,2020-11-01,2020
202011,충청남도,아산시,48,115,2020-11-01,2020
202011,충청남도,아산시,49,133,2020-11-01,2020
202011,충청남도,아산시,50,134,2020-11-01,2020
202011,충청남도,아산시,51,122,2020-11-01,2020
202011,충청남도,아산시,52,155,2020-11-01,2020
202011,충청남도,아산시,53,153,2020-11-01,2020
202011,충청남도,아산시,54,126,2020-11-01,2020
202011,충청남도,아산시,55,133,2020-11-01,2020
202011,충청남도,아산시,56,129,2020-11-01,2020
202011,충청남도,아산시,57,124,2020-11-01,2020
202011,충청남도,아산시,58,144,2020-11-01,2020
202011,충청남도,아산시,59,175,2020-11-01,2020
202011,충청남도,아산시,60,178,2020-11-01,2020
202011,충청남도,아산시,61,167,2020-11-01,2020
202011,충청남도,아산시,62,142,2020-11-01,2020
202011,충청남도,아산시,63,157,2020-11-01,2020
202011,충청남도,아산시,64,182,2020-11-01,2020
202011,충청남도,아산시,65,178,2020-11-01,2020
202011,충청남도,아산시,66,170,2020-11-01,2020
202011,충청남도,아산시,67,132,2020-11-01,2020
202011,충청남도,아산시,68,199,2020-11-01,2020
202011,충청남도,아산시,69,130,2020-11-01,2020
202011,충청남도,아산시,70,155,2020-11-01,2020
202011,충청남도,아산시,71,145,2020-11-01,2020
202011,충청남도,아산시,72,145,2020-11-01,2020
202011,충청남도,아산시,73,183,2020-11-01,2020
202011,충청남도,아산시,74,141,2020-11-01,2020
202011,충청남도,아산시,75,137,2020-11-01,2020
202011,충청남도,아산시,76,155,2020-11-01,2020
202011,충청남도,아산시,77,161,2020-11-01,2020
202011,충청남도,아산시,78,196,2020-11-01,2020
202011,충청남도,아산시,79,154,2020-11-01,2020
202011,충청남도,아산시,80,127,2020-11-01,2020
202011,충청남도,아산시,81,158,2020-11-01,2020
202011,충청남도,아산시,82,131,2020-11-01,2020
202011,충청남도,아산시,83,145,2020-11-01,2020
202011,충청남도,아산시,84,127,2020-11-01,2020
202011,충청남도,아산시,85,122,2020-11-01,2020
202011,충청남도,아산시,86,75,2020-11-01,2020
202011,충청남도,아산시,87,92,2020-11-01,2020
202011,충청남도,아산시,88,83,2020-11-01,2020
202011,충청남도,아산시,89,43,2020-11-01,2020
202011,충청남도,아산시,90,51,2020-11-01,2020
202011,충청남도,아산시,91,45,2020-11-01,2020
202011,충청남도,아산시,92,33,2020-11-01,2020
202011,충청남도,아산시,93,15,2020-11-01,2020
202011,충청남도,아산시,94,17,2020-11-01,2020
202011,충청남도,아산시,95,11,2020-11-01,2020
202011,충청남도,아산시,96,6,2020-11-01,2020
202011,충청남도,아산시,97,7,2020-11-01,2020
202011,충청남도,아산시,98,5,2020-11-01,2020
202011,충청남도,아산시,99,7,2020-11-01,2020
202011,충청남도,아산시,100,3,2020-11-01,2020
202011,충청남도,아산시,102,1,2020-11-01,2020
202011,충청남도,아산시,103,1,2020-11-01,2020
202011,충청남도,아산시,104,1,2020-11-01,2020
202011,충청남도,아산시,106,2,2020-11-01,2020
202012,충청남도,아산시,0,14,2020-12-01,2020
202012,충청남도,아산시,1,27,2020-12-01,2020
202012,충청남도,아산시,2,34,2020-12-01,2020
202012,충청남도,아산시,3,39,2020-12-01,2020
202012,충청남도,아산시,4,58,2020-12-01,2020
202012,충청남도,아산시,5,55,2020-12-01,2020
202012,충청남도,아산시,6,57,2020-12-01,2020
202012,충청남도,아산시,7,106,2020-12-01,2020
202012,충청남도,아산시,8,127,2020-12-01,2020
202012,충청남도,아산시,9,126,2020-12-01,2020
202012,충청남도,아산시,10,142,2020-12-01,2020
202012,충청남도,아산시,11,148,2020-12-01,2020
202012,충청남도,아산시,12,141,2020-12-01,2020
202012,충청남도,아산시,13,174,2020-12-01,2020
202012,충청남도,아산시,14,162,2020-12-01,2020
202012,충청남도,아산시,15,165,2020-12-01,2020
202012,충청남도,아산시,16,171,2020-12-01,2020
202012,충청남도,아산시,17,222,2020-12-01,2020
202012,충청남도,아산시,18,191,2020-12-01,2020
202012,충청남도,아산시,19,127,2020-12-01,2020
202012,충청남도,아산시,20,86,2020-12-01,2020
202012,충청남도,아산시,21,83,2020-12-01,2020
202012,충청남도,아산시,22,77,2020-12-01,2020
202012,충청남도,아산시,23,58,2020-12-01,2020
202012,충청남도,아산시,24,46,2020-12-01,2020
202012,충청남도,아산시,25,36,2020-12-01,2020
202012,충청남도,아산시,26,30,2020-12-01,2020
202012,충청남도,아산시,27,28,2020-12-01,2020
202012,충청남도,아산시,28,30,2020-12-01,2020
202012,충청남도,아산시,29,22,2020-12-01,2020
202012,충청남도,아산시,30,35,2020-12-01,2020
202012,충청남도,아산시,31,38,2020-12-01,2020
202012,충청남도,아산시,32,31,2020-12-01,2020
202012,충청남도,아산시,33,27,2020-12-01,2020
202012,충청남도,아산시,34,37,2020-12-01,2020
202012,충청남도,아산시,35,43,2020-12-01,2020
202012,충청남도,아산시,36,54,2020-12-01,2020
202012,충청남도,아산시,37,61,2020-12-01,2020
202012,충청남도,아산시,38,90,2020-12-01,2020
202012,충청남도,아산시,39,82,2020-12-01,2020
202012,충청남도,아산시,40,83,2020-12-01,2020
202012,충청남도,아산시,41,84,2020-12-01,2020
